Fecha,Hora,SO2,NO,NO2,PM10,"PM2,5",O3,Año
2019-08-12 00:00:00,5,4.0,4.0,6.0,15.0,8.0,57.0,2019
2019-08-12 00:00:00,6,4.0,4.0,8.0,18.0,8.0,52.0,2019
2019-08-12 00:00:00,7,4.0,4.0,11.0,20.0,9.0,52.0,2019
2019-08-12 00:00:00,8,4.0,4.0,9.0,21.0,7.0,64.0,2019
2019-08-12 00:00:00,9,4.0,4.0,9.0,20.0,13.0,71.0,2019
2019-08-12 00:00:00,10,6.0,4.0,11.0,20.0,8.0,73.0,2019
2019-08-12 00:00:00,11,6.0,4.0,11.0,26.0,8.0,75.0,2019
2019-08-12 00:00:00,12,5.0,4.0,11.0,22.0,6.0,80.0,2019
2019-08-12 00:00:00,13,5.0,4.0,9.0,24.0,10.0,85.0,2019
2019-08-12 00:00:00,14,5.0,4.0,7.0,25.0,8.0,90.0,2019
2019-08-12 00:00:00,15,5.0,4.0,7.0,29.0,9.0,94.0,2019
2019-08-12 00:00:00,16,5.0,4.0,7.0,26.0,8.0,92.0,2019
2019-08-12 00:00:00,17,5.0,4.0,7.0,29.0,10.0,94.0,2019
2019-08-12 00:00:00,18,4.0,4.0,8.0,32.0,12.0,90.0,2019
2019-08-12 00:00:00,19,5.0,4.0,13.0,26.0,11.0,82.0,2019
2019-08-12 00:00:00,20,5.0,4.0,16.0,27.0,10.0,74.0,2019
2019-08-12 00:00:00,21,4.0,4.0,13.0,29.0,8.0,71.0,2019
2019-08-12 00:00:00,22,4.0,4.0,13.0,26.0,8.0,68.0,2019
2019-08-12 00:00:00,23,4.0,4.0,13.0,23.0,9.0,64.0,2019
2019-08-12 00:00:00,24,4.0,4.0,12.0,25.0,10.0,60.0,2019
2019-08-13 00:00:00,1,4.0,4.0,10.0,26.0,8.0,67.0,2019
2019-08-13 00:00:00,2,4.0,4.0,9.0,24.0,7.0,65.0,2019
2019-08-13 00:00:00,3,4.0,4.0,9.0,25.0,6.0,65.0,2019
2019-08-13 00:00:00,4,5.0,4.0,8.0,26.0,6.0,65.0,2019
2019-08-13 00:00:00,5,5.0,4.0,6.0,26.0,11.0,67.0,2019
2019-08-13 00:00:00,6,5.0,4.0,8.0,16.0,10.0,61.0,2019
2019-08-13 00:00:00,7,5.0,4.0,11.0,20.0,8.0,63.0,2019
2019-08-13 00:00:00,8,5.0,4.0,13.0,20.0,8.0,61.0,2019
2019-08-13 00:00:00,9,5.0,4.0,9.0,29.0,9.0,76.0,2019
2019-08-13 00:00:00,10,5.0,4.0,10.0,25.0,8.0,82.0,2019
2019-08-13 00:00:00,11,6.0,4.0,10.0,23.0,7.0,87.0,2019
2019-08-13 00:00:00,12,6.0,4.0,9.0,25.0,7.0,93.0,2019
2019-08-13 00:00:00,13,6.0,4.0,9.0,32.0,9.0,97.0,2019
2019-08-13 00:00:00,14,6.0,4.0,8.0,27.0,8.0,102.0,2019
2019-08-13 00:00:00,15,7.0,4.0,7.0,29.0,11.0,99.0,2019
2019-08-13 00:00:00,16,6.0,4.0,7.0,32.0,9.0,100.0,2019
2019-08-13 00:00:00,17,6.0,4.0,7.0,36.0,10.0,97.0,2019
2019-08-13 00:00:00,18,6.0,4.0,8.0,28.0,12.0,101.0,2019
2019-08-13 00:00:00,19,6.0,4.0,9.0,31.0,11.0,94.0,2019
2019-08-13 00:00:00,20,5.0,4.0,11.0,30.0,11.0,82.0,2019
2019-08-13 00:00:00,21,5.0,4.0,10.0,28.0,13.0,78.0,2019
2019-08-13 00:00:00,22,5.0,4.0,11.0,24.0,10.0,75.0,2019
2019-08-13 00:00:00,23,5.0,4.0,11.0,27.0,8.0,74.0,2019
2019-08-13 00:00:00,24,5.0,4.0,10.0,24.0,10.0,67.0,2019
2019-08-14 00:00:00,1,6.0,4.0,12.0,29.0,16.0,64.0,2019
2019-08-14 00:00:00,2,8.0,4.0,11.0,22.0,9.0,62.0,2019
2019-08-14 00:00:00,3,7.0,4.0,9.0,25.0,7.0,66.0,2019
2019-08-14 00:00:00,4,8.0,4.0,9.0,24.0,7.0,55.0,2019
2019-08-14 00:00:00,5,8.0,4.0,9.0,25.0,8.0,56.0,2019
2019-08-14 00:00:00,6,8.0,4.0,8.0,25.0,7.0,60.0,2019
2019-08-14 00:00:00,7,8.0,4.0,8.0,21.0,7.0,69.0,2019
2019-08-14 00:00:00,8,8.0,4.0,8.0,19.0,7.0,75.0,2019
2019-08-14 00:00:00,9,8.0,4.0,12.0,20.0,13.0,68.0,2019
2019-08-14 00:00:00,10,8.0,4.0,12.0,38.0,16.0,,2019
2019-08-14 00:00:00,11,8.0,,,,,,2019
2019-08-14 00:00:00,12,,4.0,14.0,,,,2019
2019-08-14 00:00:00,13,8.0,4.0,12.0,36.0,15.0,92.0,2019
2019-08-14 00:00:00,14,8.0,4.0,9.0,36.0,15.0,99.0,2019
2019-08-14 00:00:00,15,10.0,4.0,8.0,34.0,13.0,103.0,2019
2019-08-14 00:00:00,16,9.0,4.0,9.0,34.0,12.0,104.0,2019
2019-08-14 00:00:00,17,8.0,4.0,7.0,35.0,11.0,99.0,2019
2019-08-14 00:00:00,18,7.0,4.0,7.0,34.0,12.0,91.0,2019
2019-08-14 00:00:00,19,8.0,4.0,8.0,31.0,12.0,88.0,2019
2019-08-14 00:00:00,20,7.0,4.0,10.0,31.0,9.0,84.0,2019
2019-08-14 00:00:00,21,8.0,4.0,12.0,26.0,8.0,80.0,2019
2019-08-14 00:00:00,22,8.0,4.0,14.0,27.0,12.0,73.0,2019
2019-08-14 00:00:00,23,7.0,4.0,15.0,32.0,11.0,62.0,2019
2019-08-14 00:00:00,24,7.0,4.0,12.0,27.0,12.0,64.0,2019
2019-08-15 00:00:00,1,7.0,4.0,12.0,27.0,13.0,53.0,2019
2019-08-15 00:00:00,2,6.0,4.0,12.0,30.0,12.0,55.0,2019
2019-08-15 00:00:00,3,7.0,4.0,10.0,27.0,9.0,59.0,2019
2019-08-15 00:00:00,4,7.0,4.0,9.0,26.0,8.0,61.0,2019
2019-08-15 00:00:00,5,7.0,4.0,10.0,26.0,11.0,61.0,2019
2019-08-15 00:00:00,6,8.0,4.0,9.0,28.0,9.0,63.0,2019
2019-08-15 00:00:00,7,7.0,4.0,10.0,25.0,10.0,59.0,2019
2019-08-15 00:00:00,8,7.0,4.0,11.0,29.0,7.0,61.0,2019
2019-08-15 00:00:00,9,8.0,4.0,14.0,20.0,10.0,67.0,2019
2019-08-15 00:00:00,10,9.0,5.0,18.0,30.0,8.0,70.0,2019
2019-08-15 00:00:00,11,9.0,4.0,12.0,32.0,12.0,84.0,2019
2019-08-15 00:00:00,12,8.0,4.0,10.0,30.0,11.0,94.0,2019
2019-08-15 00:00:00,13,8.0,4.0,9.0,32.0,11.0,98.0,2019
2019-08-15 00:00:00,14,9.0,4.0,8.0,29.0,10.0,102.0,2019
2019-08-15 00:00:00,15,7.0,4.0,6.0,32.0,9.0,99.0,2019
2019-08-15 00:00:00,16,7.0,4.0,6.0,33.0,14.0,89.0,2019
2019-08-15 00:00:00,17,6.0,4.0,9.0,32.0,13.0,87.0,2019
2019-08-15 00:00:00,18,7.0,4.0,9.0,28.0,13.0,81.0,2019
2019-08-15 00:00:00,19,8.0,4.0,16.0,28.0,11.0,62.0,2019
2019-08-15 00:00:00,20,7.0,4.0,15.0,30.0,13.0,59.0,2019
2019-08-15 00:00:00,21,6.0,4.0,14.0,28.0,14.0,56.0,2019
2019-08-15 00:00:00,22,6.0,4.0,17.0,30.0,14.0,52.0,2019
2019-08-15 00:00:00,23,7.0,4.0,12.0,31.0,10.0,57.0,2019
2019-08-15 00:00:00,24,7.0,4.0,13.0,28.0,9.0,47.0,2019
2019-08-16 00:00:00,1,6.0,4.0,12.0,30.0,14.0,45.0,2019
2019-08-16 00:00:00,2,5.0,4.0,10.0,26.0,14.0,55.0,2019
2019-08-16 00:00:00,3,4.0,4.0,9.0,28.0,12.0,61.0,2019
2019-08-16 00:00:00,4,5.0,4.0,9.0,27.0,11.0,53.0,2019
2019-08-16 00:00:00,5,5.0,4.0,7.0,23.0,8.0,59.0,2019
2019-08-16 00:00:00,6,5.0,4.0,7.0,20.0,10.0,57.0,2019
2019-08-16 00:00:00,7,5.0,4.0,7.0,26.0,12.0,53.0,2019
2019-08-16 00:00:00,8,5.0,4.0,8.0,23.0,11.0,55.0,2019
2019-08-16 00:00:00,9,6.0,4.0,10.0,24.0,9.0,61.0,2019
2019-08-16 00:00:00,10,6.0,4.0,13.0,27.0,8.0,65.0,2019
2019-08-16 00:00:00,11,6.0,4.0,16.0,33.0,12.0,71.0,2019
2019-08-16 00:00:00,12,6.0,4.0,12.0,34.0,11.0,82.0,2019
2019-08-16 00:00:00,13,6.0,4.0,14.0,33.0,8.0,85.0,2019
2019-08-16 00:00:00,14,6.0,4.0,10.0,31.0,12.0,95.0,2019
2019-08-16 00:00:00,15,4.0,4.0,9.0,41.0,15.0,96.0,2019
2019-08-16 00:00:00,16,5.0,4.0,7.0,39.0,12.0,96.0,2019
2019-08-16 00:00:00,17,5.0,4.0,8.0,39.0,12.0,87.0,2019
2019-08-16 00:00:00,18,5.0,4.0,9.0,36.0,14.0,81.0,2019
2019-08-16 00:00:00,19,6.0,4.0,10.0,35.0,9.0,80.0,2019
2019-08-16 00:00:00,20,6.0,4.0,16.0,39.0,15.0,70.0,2019
2019-08-16 00:00:00,21,6.0,4.0,20.0,38.0,14.0,63.0,2019
2019-08-16 00:00:00,22,6.0,4.0,19.0,36.0,13.0,61.0,2019
2019-08-16 00:00:00,23,6.0,4.0,17.0,35.0,15.0,61.0,2019
2019-08-16 00:00:00,24,6.0,4.0,21.0,31.0,15.0,46.0,2019
2019-08-17 00:00:00,1,5.0,4.0,19.0,29.0,14.0,49.0,2019
2019-08-17 00:00:00,2,5.0,4.0,12.0,33.0,15.0,56.0,2019
2019-08-17 00:00:00,3,5.0,4.0,11.0,26.0,12.0,59.0,2019
2019-08-17 00:00:00,4,5.0,4.0,9.0,30.0,14.0,58.0,2019
2019-08-17 00:00:00,5,4.0,4.0,7.0,32.0,11.0,65.0,2019
2019-08-17 00:00:00,6,5.0,4.0,7.0,29.0,13.0,64.0,2019
2019-08-17 00:00:00,7,5.0,4.0,8.0,33.0,11.0,66.0,2019
2019-08-17 00:00:00,8,5.0,4.0,7.0,30.0,12.0,66.0,2019
2019-08-17 00:00:00,9,5.0,4.0,11.0,39.0,15.0,64.0,2019
2019-08-17 00:00:00,10,5.0,4.0,14.0,36.0,10.0,65.0,2019
2019-08-17 00:00:00,11,6.0,4.0,11.0,41.0,17.0,74.0,2019
2019-08-17 00:00:00,12,5.0,4.0,10.0,45.0,14.0,82.0,2019
2019-08-17 00:00:00,13,5.0,4.0,8.0,42.0,14.0,85.0,2019
2019-08-17 00:00:00,14,4.0,4.0,8.0,43.0,17.0,89.0,2019
2019-08-17 00:00:00,15,4.0,4.0,8.0,47.0,14.0,90.0,2019
2019-08-17 00:00:00,16,4.0,4.0,7.0,49.0,14.0,88.0,2019
2019-08-17 00:00:00,17,4.0,4.0,7.0,42.0,15.0,87.0,2019
2019-08-17 00:00:00,18,4.0,4.0,7.0,43.0,15.0,82.0,2019
2019-08-17 00:00:00,19,5.0,4.0,11.0,44.0,16.0,74.0,2019
2019-08-17 00:00:00,20,4.0,4.0,14.0,39.0,16.0,70.0,2019
2019-08-17 00:00:00,21,4.0,4.0,19.0,47.0,16.0,55.0,2019
2019-08-17 00:00:00,22,5.0,4.0,16.0,36.0,17.0,58.0,2019
2019-08-17 00:00:00,23,5.0,4.0,19.0,36.0,15.0,50.0,2019
2019-08-17 00:00:00,24,5.0,4.0,13.0,33.0,18.0,56.0,2019
2019-08-18 00:00:00,1,5.0,4.0,10.0,29.0,17.0,60.0,2019
2019-08-18 00:00:00,2,4.0,4.0,9.0,33.0,12.0,58.0,2019
2019-08-18 00:00:00,3,4.0,4.0,6.0,30.0,13.0,62.0,2019
2019-08-18 00:00:00,4,4.0,4.0,6.0,30.0,12.0,60.0,2019
2019-08-18 00:00:00,5,4.0,4.0,6.0,28.0,14.0,60.0,2019
2019-08-18 00:00:00,6,5.0,4.0,6.0,27.0,12.0,61.0,2019
2019-08-18 00:00:00,7,4.0,4.0,7.0,27.0,10.0,58.0,2019
2019-08-18 00:00:00,8,4.0,4.0,9.0,28.0,14.0,58.0,2019
2019-08-18 00:00:00,9,5.0,4.0,8.0,32.0,10.0,62.0,2019
2019-08-18 00:00:00,10,5.0,4.0,7.0,27.0,13.0,60.0,2019
2019-08-18 00:00:00,11,5.0,4.0,7.0,33.0,12.0,64.0,2019
2019-08-18 00:00:00,12,5.0,4.0,8.0,33.0,11.0,71.0,2019
2019-08-18 00:00:00,13,5.0,4.0,10.0,30.0,13.0,73.0,2019
2019-08-18 00:00:00,14,4.0,4.0,7.0,35.0,12.0,75.0,2019
2019-08-18 00:00:00,15,4.0,4.0,6.0,38.0,15.0,73.0,2019
2019-08-18 00:00:00,16,4.0,4.0,6.0,37.0,14.0,72.0,2019
2019-08-18 00:00:00,17,4.0,4.0,7.0,32.0,15.0,73.0,2019
2019-08-18 00:00:00,18,5.0,4.0,7.0,36.0,11.0,69.0,2019
2019-08-18 00:00:00,19,5.0,4.0,10.0,35.0,12.0,64.0,2019
2019-08-18 00:00:00,20,5.0,4.0,11.0,42.0,11.0,61.0,2019
2019-08-18 00:00:00,21,5.0,4.0,15.0,38.0,14.0,53.0,2019
2019-08-18 00:00:00,22,5.0,4.0,15.0,31.0,12.0,50.0,2019
2019-08-18 00:00:00,23,5.0,4.0,13.0,30.0,11.0,49.0,2019
2019-08-18 00:00:00,24,5.0,4.0,11.0,33.0,11.0,54.0,2019
2019-08-19 00:00:00,1,5.0,4.0,9.0,26.0,12.0,52.0,2019
2019-08-19 00:00:00,2,6.0,4.0,12.0,27.0,10.0,40.0,2019
2019-08-19 00:00:00,3,7.0,4.0,10.0,27.0,11.0,44.0,2019
2019-08-19 00:00:00,4,6.0,4.0,7.0,26.0,13.0,50.0,2019
2019-08-19 00:00:00,5,6.0,4.0,7.0,28.0,8.0,50.0,2019
2019-08-19 00:00:00,6,6.0,4.0,8.0,26.0,7.0,49.0,2019
2019-08-19 00:00:00,7,6.0,4.0,10.0,27.0,6.0,45.0,2019
2019-08-19 00:00:00,8,6.0,4.0,16.0,31.0,11.0,41.0,2019
2019-08-19 00:00:00,9,6.0,4.0,12.0,32.0,9.0,49.0,2019
2019-08-19 00:00:00,10,7.0,5.0,12.0,31.0,8.0,52.0,2019
2019-08-19 00:00:00,11,7.0,6.0,14.0,35.0,8.0,55.0,2019
2019-08-19 00:00:00,12,7.0,4.0,10.0,36.0,13.0,62.0,2019
2019-08-19 00:00:00,13,7.0,4.0,11.0,32.0,6.0,70.0,2019
2019-08-19 00:00:00,14,7.0,4.0,9.0,37.0,14.0,79.0,2019
2019-08-19 00:00:00,15,8.0,4.0,10.0,39.0,13.0,81.0,2019
2019-08-19 00:00:00,16,8.0,4.0,8.0,38.0,11.0,81.0,2019
2019-08-19 00:00:00,17,7.0,4.0,6.0,29.0,12.0,77.0,2019
2019-08-19 00:00:00,18,7.0,4.0,8.0,27.0,10.0,69.0,2019
2019-08-19 00:00:00,19,7.0,4.0,12.0,28.0,11.0,55.0,2019
2019-08-19 00:00:00,20,8.0,4.0,19.0,44.0,8.0,42.0,2019
2019-08-19 00:00:00,21,7.0,4.0,22.0,29.0,14.0,36.0,2019
2019-08-19 00:00:00,22,7.0,4.0,18.0,25.0,9.0,40.0,2019
2019-08-19 00:00:00,23,7.0,4.0,10.0,29.0,14.0,46.0,2019
2019-08-19 00:00:00,24,7.0,4.0,11.0,22.0,6.0,41.0,2019
2019-08-20 00:00:00,1,6.0,4.0,13.0,26.0,7.0,35.0,2019
2019-08-20 00:00:00,2,5.0,4.0,11.0,24.0,8.0,33.0,2019
2019-08-20 00:00:00,3,5.0,4.0,10.0,22.0,8.0,32.0,2019
2019-08-20 00:00:00,4,6.0,4.0,9.0,25.0,7.0,36.0,2019
2019-08-20 00:00:00,5,5.0,4.0,8.0,23.0,8.0,37.0,2019
2019-08-20 00:00:00,6,5.0,4.0,8.0,24.0,10.0,39.0,2019
2019-08-20 00:00:00,7,5.0,4.0,8.0,18.0,8.0,43.0,2019
2019-08-20 00:00:00,8,5.0,4.0,9.0,19.0,6.0,47.0,2019
2019-08-20 00:00:00,9,6.0,4.0,8.0,23.0,5.0,54.0,2019
2019-08-20 00:00:00,10,6.0,4.0,7.0,23.0,7.0,59.0,2019
2019-08-20 00:00:00,11,6.0,4.0,7.0,21.0,8.0,62.0,2019
2019-08-20 00:00:00,12,6.0,4.0,9.0,19.0,7.0,65.0,2019
2019-08-20 00:00:00,13,6.0,4.0,8.0,31.0,8.0,69.0,2019
2019-08-20 00:00:00,14,7.0,4.0,7.0,30.0,9.0,75.0,2019
2019-08-20 00:00:00,15,6.0,4.0,7.0,23.0,7.0,72.0,2019
2019-08-20 00:00:00,16,7.0,4.0,7.0,22.0,5.0,74.0,2019
2019-08-20 00:00:00,17,7.0,4.0,7.0,29.0,7.0,72.0,2019
2019-08-20 00:00:00,18,7.0,4.0,8.0,24.0,7.0,68.0,2019
2019-08-20 00:00:00,19,6.0,4.0,12.0,24.0,7.0,63.0,2019
2019-08-20 00:00:00,20,6.0,4.0,8.0,31.0,6.0,69.0,2019
2019-08-20 00:00:00,21,6.0,4.0,9.0,21.0,10.0,63.0,2019
2019-08-20 00:00:00,22,7.0,4.0,13.0,23.0,9.0,56.0,2019
2019-08-20 00:00:00,23,7.0,4.0,10.0,22.0,9.0,56.0,2019
2019-08-20 00:00:00,24,6.0,4.0,10.0,22.0,8.0,56.0,2019
2019-08-21 00:00:00,1,6.0,4.0,9.0,26.0,10.0,51.0,2019
2019-08-21 00:00:00,2,7.0,4.0,7.0,20.0,7.0,50.0,2019
2019-08-21 00:00:00,3,6.0,4.0,7.0,22.0,8.0,55.0,2019
2019-08-21 00:00:00,4,6.0,4.0,7.0,18.0,7.0,48.0,2019
2019-08-21 00:00:00,5,7.0,4.0,7.0,18.0,6.0,43.0,2019
2019-08-21 00:00:00,6,6.0,4.0,7.0,23.0,6.0,42.0,2019
2019-08-21 00:00:00,7,6.0,4.0,8.0,16.0,8.0,42.0,2019
2019-08-21 00:00:00,8,6.0,4.0,11.0,16.0,9.0,49.0,2019
2019-08-21 00:00:00,9,8.0,4.0,10.0,27.0,10.0,57.0,2019
2019-08-21 00:00:00,10,8.0,4.0,9.0,26.0,9.0,62.0,2019
2019-08-21 00:00:00,11,7.0,4.0,8.0,20.0,10.0,69.0,2019
2019-08-21 00:00:00,12,8.0,4.0,7.0,22.0,9.0,78.0,2019
2019-08-21 00:00:00,13,9.0,4.0,8.0,26.0,7.0,84.0,2019
2019-08-21 00:00:00,14,9.0,4.0,8.0,28.0,10.0,84.0,2019
2019-08-21 00:00:00,15,8.0,4.0,6.0,25.0,9.0,89.0,2019
2019-08-21 00:00:00,16,9.0,4.0,7.0,32.0,12.0,94.0,2019
2019-08-21 00:00:00,17,7.0,4.0,7.0,32.0,13.0,93.0,2019
2019-08-21 00:00:00,18,7.0,4.0,8.0,31.0,8.0,86.0,2019
2019-08-21 00:00:00,19,8.0,4.0,12.0,40.0,7.0,77.0,2019
2019-08-21 00:00:00,20,8.0,4.0,10.0,248.0,21.0,75.0,2019
2019-08-21 00:00:00,21,8.0,4.0,14.0,33.0,12.0,68.0,2019
2019-08-21 00:00:00,22,9.0,4.0,13.0,29.0,8.0,66.0,2019
2019-08-21 00:00:00,23,9.0,4.0,11.0,35.0,10.0,64.0,2019
2019-08-21 00:00:00,24,8.0,4.0,9.0,25.0,7.0,61.0,2019
2019-08-22 00:00:00,1,7.0,4.0,9.0,30.0,13.0,62.0,2019
2019-08-22 00:00:00,2,4.0,4.0,7.0,23.0,7.0,67.0,2019
2019-08-22 00:00:00,3,4.0,4.0,8.0,26.0,8.0,60.0,2019
2019-08-22 00:00:00,4,4.0,4.0,7.0,23.0,10.0,57.0,2019
2019-08-22 00:00:00,5,4.0,4.0,6.0,25.0,7.0,64.0,2019
2019-08-22 00:00:00,6,4.0,4.0,7.0,25.0,8.0,56.0,2019
2019-08-22 00:00:00,7,4.0,4.0,10.0,22.0,9.0,57.0,2019
2019-08-22 00:00:00,8,4.0,4.0,11.0,26.0,7.0,68.0,2019
2019-08-22 00:00:00,9,4.0,4.0,9.0,27.0,5.0,77.0,2019
2019-08-22 00:00:00,10,5.0,4.0,10.0,32.0,5.0,78.0,2019
2019-08-22 00:00:00,11,5.0,4.0,9.0,32.0,8.0,87.0,2019
2019-08-22 00:00:00,12,5.0,4.0,7.0,30.0,11.0,94.0,2019
2019-08-22 00:00:00,13,4.0,4.0,8.0,36.0,10.0,100.0,2019
2019-08-22 00:00:00,14,5.0,4.0,7.0,38.0,14.0,102.0,2019
2019-08-22 00:00:00,15,4.0,4.0,6.0,32.0,12.0,96.0,2019
2019-08-22 00:00:00,16,4.0,4.0,6.0,36.0,12.0,95.0,2019
2019-08-22 00:00:00,17,4.0,4.0,7.0,37.0,10.0,93.0,2019
2019-08-22 00:00:00,18,5.0,4.0,14.0,34.0,8.0,84.0,2019
2019-08-22 00:00:00,19,5.0,4.0,18.0,35.0,14.0,74.0,2019
2019-08-22 00:00:00,20,5.0,4.0,20.0,33.0,10.0,68.0,2019
2019-08-22 00:00:00,21,5.0,4.0,25.0,37.0,14.0,58.0,2019
2019-08-22 00:00:00,22,4.0,4.0,21.0,36.0,12.0,55.0,2019
2019-08-22 00:00:00,23,6.0,4.0,17.0,31.0,13.0,59.0,2019
2019-08-22 00:00:00,24,6.0,4.0,13.0,33.0,12.0,60.0,2019
2019-08-23 00:00:00,1,6.0,4.0,10.0,30.0,15.0,61.0,2019
2019-08-23 00:00:00,2,5.0,4.0,10.0,32.0,9.0,55.0,2019
2019-08-23 00:00:00,3,5.0,4.0,8.0,31.0,11.0,54.0,2019
2019-08-23 00:00:00,4,6.0,4.0,9.0,29.0,12.0,51.0,2019
2019-08-23 00:00:00,5,5.0,4.0,8.0,25.0,12.0,57.0,2019
2019-08-23 00:00:00,6,5.0,4.0,9.0,34.0,10.0,56.0,2019
2019-08-23 00:00:00,7,5.0,4.0,12.0,33.0,11.0,44.0,2019
2019-08-23 00:00:00,8,5.0,4.0,16.0,36.0,14.0,50.0,2019
2019-08-23 00:00:00,9,6.0,5.0,16.0,35.0,12.0,62.0,2019
2019-08-23 00:00:00,10,5.0,5.0,16.0,40.0,17.0,70.0,2019
2019-08-23 00:00:00,11,6.0,4.0,14.0,33.0,14.0,81.0,2019
2019-08-23 00:00:00,12,6.0,4.0,8.0,44.0,11.0,92.0,2019
2019-08-23 00:00:00,13,5.0,4.0,8.0,35.0,11.0,96.0,2019
2019-08-23 00:00:00,14,5.0,4.0,8.0,33.0,14.0,98.0,2019
2019-08-23 00:00:00,15,5.0,4.0,8.0,32.0,13.0,98.0,2019
2019-08-23 00:00:00,16,6.0,6.0,20.0,35.0,10.0,77.0,2019
2019-08-23 00:00:00,17,6.0,4.0,17.0,46.0,13.0,74.0,2019
2019-08-23 00:00:00,18,6.0,4.0,19.0,41.0,9.0,71.0,2019
2019-08-23 00:00:00,19,6.0,4.0,14.0,33.0,15.0,71.0,2019
2019-08-23 00:00:00,20,6.0,4.0,17.0,40.0,10.0,65.0,2019
2019-08-23 00:00:00,21,6.0,4.0,18.0,32.0,14.0,62.0,2019
2019-08-23 00:00:00,22,6.0,4.0,17.0,32.0,7.0,59.0,2019
2019-08-23 00:00:00,23,6.0,4.0,19.0,31.0,12.0,50.0,2019
2019-08-23 00:00:00,24,7.0,4.0,22.0,32.0,15.0,42.0,2019
2019-08-24 00:00:00,1,4.0,4.0,20.0,34.0,10.0,39.0,2019
2019-08-24 00:00:00,2,2.0,4.0,21.0,32.0,12.0,39.0,2019
2019-08-24 00:00:00,3,3.0,4.0,14.0,33.0,13.0,48.0,2019
2019-08-24 00:00:00,4,3.0,4.0,9.0,28.0,10.0,61.0,2019
2019-08-24 00:00:00,5,3.0,4.0,8.0,31.0,12.0,62.0,2019
2019-08-24 00:00:00,6,3.0,4.0,8.0,29.0,12.0,68.0,2019
2019-08-24 00:00:00,7,4.0,4.0,8.0,31.0,9.0,65.0,2019
2019-08-24 00:00:00,8,3.0,4.0,8.0,30.0,10.0,68.0,2019
2019-08-24 00:00:00,9,3.0,4.0,19.0,40.0,11.0,62.0,2019
2019-08-24 00:00:00,10,3.0,5.0,22.0,37.0,10.0,57.0,2019
2019-08-24 00:00:00,11,2.0,4.0,21.0,44.0,17.0,63.0,2019
2019-08-24 00:00:00,12,3.0,4.0,22.0,33.0,14.0,61.0,2019
2019-08-24 00:00:00,13,3.0,4.0,13.0,37.0,14.0,77.0,2019
2019-08-24 00:00:00,14,3.0,4.0,7.0,37.0,13.0,89.0,2019
2019-08-24 00:00:00,15,3.0,4.0,6.0,40.0,15.0,91.0,2019
2019-08-24 00:00:00,16,3.0,4.0,7.0,35.0,10.0,84.0,2019
2019-08-24 00:00:00,17,3.0,4.0,7.0,37.0,16.0,88.0,2019
2019-08-24 00:00:00,18,3.0,4.0,8.0,41.0,15.0,88.0,2019
2019-08-24 00:00:00,19,3.0,4.0,10.0,38.0,15.0,83.0,2019
2019-08-24 00:00:00,20,3.0,4.0,12.0,38.0,9.0,79.0,2019
2019-08-24 00:00:00,21,2.0,4.0,14.0,45.0,16.0,73.0,2019
2019-08-24 00:00:00,22,2.0,4.0,14.0,36.0,17.0,71.0,2019
2019-08-24 00:00:00,23,2.0,4.0,12.0,34.0,16.0,67.0,2019
2019-08-24 00:00:00,24,3.0,4.0,9.0,36.0,16.0,70.0,2019
2019-08-25 00:00:00,1,3.0,4.0,8.0,35.0,16.0,75.0,2019
2019-08-25 00:00:00,2,4.0,4.0,6.0,37.0,14.0,76.0,2019
2019-08-25 00:00:00,3,5.0,4.0,6.0,39.0,15.0,74.0,2019
2019-08-25 00:00:00,4,5.0,4.0,6.0,44.0,13.0,73.0,2019
2019-08-25 00:00:00,5,5.0,4.0,6.0,41.0,15.0,83.0,2019
2019-08-25 00:00:00,6,5.0,4.0,6.0,75.0,13.0,77.0,2019
2019-08-25 00:00:00,7,5.0,4.0,6.0,37.0,14.0,71.0,2019
2019-08-25 00:00:00,8,5.0,4.0,7.0,33.0,14.0,66.0,2019
2019-08-25 00:00:00,9,5.0,4.0,6.0,35.0,19.0,74.0,2019
2019-08-25 00:00:00,10,4.0,4.0,7.0,38.0,14.0,76.0,2019
2019-08-25 00:00:00,11,5.0,4.0,9.0,39.0,14.0,80.0,2019
2019-08-25 00:00:00,12,5.0,6.0,11.0,39.0,14.0,86.0,2019
2019-08-25 00:00:00,13,5.0,4.0,7.0,38.0,15.0,95.0,2019
2019-08-25 00:00:00,14,5.0,4.0,6.0,42.0,16.0,99.0,2019
2019-08-25 00:00:00,15,5.0,4.0,6.0,54.0,17.0,95.0,2019
2019-08-25 00:00:00,16,4.0,4.0,9.0,140.0,24.0,95.0,2019
2019-08-25 00:00:00,17,3.0,4.0,7.0,58.0,18.0,98.0,2019
2019-08-25 00:00:00,18,5.0,4.0,8.0,52.0,16.0,90.0,2019
2019-08-25 00:00:00,19,6.0,4.0,9.0,50.0,20.0,87.0,2019
2019-08-25 00:00:00,20,5.0,4.0,7.0,51.0,16.0,85.0,2019
2019-08-25 00:00:00,21,5.0,4.0,10.0,51.0,18.0,75.0,2019
2019-08-25 00:00:00,22,5.0,4.0,7.0,52.0,17.0,77.0,2019
2019-08-25 00:00:00,23,5.0,4.0,7.0,46.0,18.0,72.0,2019
2019-08-25 00:00:00,24,4.0,4.0,9.0,42.0,14.0,69.0,2019
2019-08-26 00:00:00,1,4.0,4.0,9.0,43.0,17.0,66.0,2019
